Available,,Full-Product-Name,Brand,Category,Product,Formula,Cost,Max,"General
Export",Export-Price,Export-Price (Old Price),Negotiation,Thai Market,ราคาลดต่ำสุด,Condition,"Accu
Discount",HS-Code,Thai-Description,NW,CTN-GW,Carton-Dimension,CTN-Width,CTN-Length,CTN-Height,CBM,CTN-Quantity,Maximum-20ft (CTN),Maximum-40ft (CTN),Service-Remarks-1,Service-Remarks-2,Service-Remarks-3,Website-Link,Product-Image,Com-1,Com-2,Com-3,**Old-Price,Thuong Tin,Anna Trading,Namwhan,Humphrey,Memi,Auday,GMG,Ilyas,May Export,Noor,Bopha,Adam&Aud,Muhiadin Ali,Sabaya,Joseph Blasko,Wichai (China),John Larsen,Gena
Yes,,Carebeau Goat Milk Body Shower Cream (270g) - Goji Berry,Carebeau,Shower Gel,Carebeau Goat Milk Body Shower Cream (270g),Goji Berry,24,,29.00,27.00,25.00,24.00,29.00,26.10,"1.สั่งซื้อ 1 โหล ราคา NTE. (ไม่มีส่วนลด)
2.สั่งซื้อ 24 โหล ส่วนลด 3%
3.สั่งซื้อ 100 โหล ส่วนลด 6%
1.สั่งซื้อ 200 โหล ส่วนลด 10%",10.00,3401.11.50,ครีมอาบน้ำ,0.27,23.800,44.5x55.5x24,44.50,55.50,24.00,0.059,72,556,"1,012",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-goat-milk-body-shower-cream,https://lh3.googleusercontent.com/d/12pF2FFTFsg0XEHx_tOnstwqWfsh91IUw,24.24,24.49,24.74,25.00,27.00,24.42,25.00,25.00,27.00,,25.00,,29.00,27.00,25.00,25.00,,,25.00,25.00,25.00,
Yes,,Carebeau Goat Milk Body Shower Cream (270g) - Lakoocha,Carebeau,Shower Gel,Carebeau Goat Milk Body Shower Cream (270g),Lakoocha,24,,29.00,27.00,25.00,24.00,29.00,26.10,"1.สั่งซื้อ 1 โหล ราคา NTE. (ไม่มีส่วนลด)
2.สั่งซื้อ 24 โหล ส่วนลด 3%
3.สั่งซื้อ 100 โหล ส่วนลด 6%
1.สั่งซื้อ 200 โหล ส่วนลด 10%",10.00,3401.11.50,ครีมอาบน้ำ,0.27,23.800,44.5x55.5x24,44.50,55.50,24.00,0.059,72,556,"1,012",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-goat-milk-body-shower-cream,https://lh3.googleusercontent.com/d/146caguBuNHCQhGp0EuZFoHpETrFhVEvi,24.24,24.49,24.74,25.00,27.00,24.42,25.00,25.00,27.00,,25.00,,29.00,27.00,25.00,25.00,,,25.00,25.00,25.00,
Yes,,Carebeau Goat Milk Body Shower Cream (270g) - Royal Jelly & Lemon,Carebeau,Shower Gel,Carebeau Goat Milk Body Shower Cream (270g),Royal Jelly & Lemon,24,,29.00,27.00,25.00,24.00,29.00,26.10,"1.สั่งซื้อ 1 โหล ราคา NTE. (ไม่มีส่วนลด)
2.สั่งซื้อ 24 โหล ส่วนลด 3%
3.สั่งซื้อ 100 โหล ส่วนลด 6%
1.สั่งซื้อ 200 โหล ส่วนลด 10%",10.00,3401.11.50,ครีมอาบน้ำ,0.27,23.800,44.5x55.5x24,44.50,55.50,24.00,0.059,72,556,"1,012",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-goat-milk-body-shower-cream,https://lh3.googleusercontent.com/d/140uUxzqkQKTRJFQpNA7wVuAif76drAl5,24.24,24.49,24.74,25.00,27.00,24.42,25.00,25.00,27.00,,25.00,,29.00,27.00,25.00,25.00,,,25.00,25.00,25.00,
No,,Carebeau Goat Milk Body Lotion (300g) - White,Carebeau,Body Lotion,Carebeau Goat Milk Body Lotion (300g),White,19,,29.00,25.00,25.00,24.00,29.00,26.10,"1.สั่งซื้อ 1 โหล ราคา NTE. (ไม่มีส่วนลด)
2.สั่งซื้อ 24 โหล ส่วนลด 3%
3.สั่งซื้อ 100 โหล ส่วนลด 6%
1.สั่งซื้อ 200 โหล ส่วนลด 10%",10.00,3304.99.90,โลชั่นทาผิว,0.30,25.800,44.5x55.5x24.5,44.50,55.50,24.50,0.061,72,545,991,,,,https://www.carebeau-enjoy.com/menu-items/carebeau-goat-milk-body-lotion,https://lh3.googleusercontent.com/d/12uaGhwSzSc-cWYjSjLA0DF7R0RMYGRaC,24.24,24.49,24.74,25.00,25.00,24.42,25.00,25.00,25.00,,25.00,,27.00,27.00,25.00,25.00,,1.00,25.00,25.00,25.00,
No,,Carebeau Goat Milk Body Lotion (300g) - Pink,Carebeau,Body Lotion,Carebeau Goat Milk Body Lotion (300g),Pink,18,,29.00,25.00,25.00,24.00,29.00,26.10,"1.สั่งซื้อ 1 โหล ราคา NTE. (ไม่มีส่วนลด)
2.สั่งซื้อ 24 โหล ส่วนลด 3%
3.สั่งซื้อ 100 โหล ส่วนลด 6%
1.สั่งซื้อ 200 โหล ส่วนลด 10%",10.00,3304.99.90,โลชั่นทาผิว,0.30,25.800,44.5x55.5x24.5,44.50,55.50,24.50,0.061,72,545,991,,,,https://www.carebeau-enjoy.com/menu-items/carebeau-goat-milk-body-lotion,https://lh3.googleusercontent.com/d/12xeJVOGiSUiuVyfVA8CYltWoQ6NqZZsH,24.24,24.49,24.74,25.00,25.00,24.42,25.00,25.00,25.00,,25.00,,27.00,27.00,25.00,25.00,,1.00,25.00,25.00,25.00,
No,,Carebeau Goat Milk Body Lotion (300g) - Goji-Berry,Carebeau,Body Lotion,Carebeau Goat Milk Body Lotion (300g),Goji-Berry,18,,29.00,25.00,25.00,24.00,29.00,26.10,"1.สั่งซื้อ 1 โหล ราคา NTE. (ไม่มีส่วนลด)
2.สั่งซื้อ 24 โหล ส่วนลด 3%
3.สั่งซื้อ 100 โหล ส่วนลด 6%
1.สั่งซื้อ 200 โหล ส่วนลด 10%",10.00,3304.99.90,โลชั่นทาผิว,0.30,25.800,44.5x55.5x24.5,44.50,55.50,24.50,0.061,72,545,991,,,,https://www.carebeau-enjoy.com/menu-items/carebeau-goat-milk-body-lotion,https://lh3.googleusercontent.com/d/13-Ge7A9_V0nvlCyffbcclyB_8NYLtcTm,24.24,24.49,24.74,25.00,25.00,24.42,25.00,25.00,25.00,,25.00,,27.00,27.00,25.00,25.00,,1.00,25.00,25.00,25.00,
No,,Carebeau Goat Milk Body Lotion (300g) - Royal Jelly & Lemon,Carebeau,Body Lotion,Carebeau Goat Milk Body Lotion (300g),Royal Jelly & Lemon,17,,29.00,25.00,25.00,24.00,29.00,26.10,"1.สั่งซื้อ 1 โหล ราคา NTE. (ไม่มีส่วนลด)
2.สั่งซื้อ 24 โหล ส่วนลด 3%
3.สั่งซื้อ 100 โหล ส่วนลด 6%
1.สั่งซื้อ 200 โหล ส่วนลด 10%",10.00,3304.99.90,โลชั่นทาผิว,0.30,25.800,44.5x55.5x24.5,44.50,55.50,24.50,0.061,72,545,991,,,,https://www.carebeau-enjoy.com/menu-items/carebeau-goat-milk-body-lotion,https://lh3.googleusercontent.com/d/12uus0su3LSEOayvkfFiz2jUA04IeFtAK,24.24,24.49,24.74,25.00,25.00,24.42,25.00,25.00,25.00,,25.00,,27.00,27.00,25.00,25.00,,1.00,25.00,25.00,25.00,
Yes,LTCB-200-02,Carebeau White Spa Spot Remover UV White Lotion (200ml) - Pink,Carebeau,Body Lotion,Carebeau White Spa Spot Remover UV White Lotion (200ml),Pink,,,22.00,20.00,20.00,20.00,22.00,19.80,"1.สั่งซื้อ 12 โหล ลดท้ายบิล 3%
2.สั่งซื้อ 24 โหล ลดท้ายบิล 5%
3.สั่งซื้อ 36 โหล ลดท้ายบิล 8%
3.สั่งซื้อ 100 โหล ลดท้ายบิล 10%",10.00,3304.99.90,โลชั่นทาผิว,0.20,17.000,34.5x38.4x20,34.50,38.40,20.00,0.026,72,"1,245","1,529",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-body-whitening-white-spa,https://lh3.googleusercontent.com/d/19jCb674RqVHYZRgJgKvhHgQmVNo1eR5X,x,x,x,20.00,20.00,19.67,20.00,,20.00,,20.00,,21.00,,,20.00,,,,,,
Yes,,Carebeau White Spa Spot Remover UV White Lotion (200ml) - White,Carebeau,Body Lotion,Carebeau White Spa Spot Remover UV White Lotion (200ml),White,25,,22.00,20.00,20.00,20.00,22.00,19.80,"1.สั่งซื้อ 12 โหล ลดท้ายบิล 3%
2.สั่งซื้อ 24 โหล ลดท้ายบิล 5%
3.สั่งซื้อ 36 โหล ลดท้ายบิล 8%
3.สั่งซื้อ 100 โหล ลดท้ายบิล 10%",10.00,3304.99.90,โลชั่นทาผิว,0.20,17.000,34.5x38.4x20,34.50,38.40,20.00,0.026,72,"1,245","1,529",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-body-whitening-white-spa,https://lh3.googleusercontent.com/d/19ftdYh9psskg-qTjf2UCS7GE1VOXeESC,x,x,x,20.00,20.00,19.67,20.00,,20.00,,20.00,,21.00,,,20.00,,,,,,
Yes,,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (500ml) - Pink,Carebeau,Body Lotion,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (500ml),Pink,24,,37.00,38.00,35.00,28.00,37.00,27.53,"12 โหล แถม 1 โหล
50 โหล แถม 6 โหล
100 โหล แถม 15 โหล
รวมรายการกับ ครีมหาผิว วิตามินอี",15.00,3304.99.90,ครีมทาผิว,0.50,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-moisturizing,https://lh3.googleusercontent.com/d/19rScCce_EgdVV8kQaNOwzfyvHeEDZsxE,28.28,28.57,28.87,35.00,29.28,32.00,35.00,35.00,38.00,,32.00,,40.00,,30.00,35.00,,,35.00,35.00,35.00,1.09
Yes,,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (500ml) - White,Carebeau,Body Lotion,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (500ml),White,22,,37.00,38.00,35.00,28.00,37.00,27.53,"12 โหล แถม 1 โหล
50 โหล แถม 6 โหล
100 โหล แถม 15 โหล
รวมรายการกับ ครีมหาผิว วิตามินอี",15.00,3304.99.90,ครีมทาผิว,0.50,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-moisturizing,https://lh3.googleusercontent.com/d/19pP9TLim9LDSdACFteaNCGfL-HVdjbSu,28.28,28.57,28.87,35.00,29.28,32.00,35.00,35.00,38.00,,32.00,,40.00,,30.00,35.00,,,35.00,35.00,35.00,1.09
Yes,,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (500ml) - Green,Carebeau,Body Lotion,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (500ml),Green,21,,37.00,38.00,35.00,28.00,37.00,27.53,"12 โหล แถม 1 โหล
50 โหล แถม 6 โหล
100 โหล แถม 15 โหล
รวมรายการกับ ครีมหาผิว วิตามินอี",15.00,3304.99.90,ครีมทาผิว,0.50,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-moisturizing,https://lh3.googleusercontent.com/d/19vEvR7nfLmasGLWZggmaDJ6LKXw3FZKf,28.28,28.57,28.87,35.00,29.28,32.00,35.00,35.00,38.00,,32.00,,40.00,,30.00,35.00,,,35.00,35.00,35.00,1.09
Yes,,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (500ml) - Base (No scent),Carebeau,Body Lotion,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (500ml),Base (No scent),21,,37.00,38.00,35.00,28.00,37.00,27.53,"12 โหล แถม 1 โหล
50 โหล แถม 6 โหล
100 โหล แถม 15 โหล
รวมรายการกับ ครีมหาผิว วิตามินอี",15.00,3304.99.90,ครีมทาผิว,0.50,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-moisturizing,https://lh3.googleusercontent.com/d/19zC5FLHKeVsY1hzRz7DUYqztG7IguZ-C,28.28,28.57,28.87,35.00,29.28,32.00,35.00,35.00,38.00,,32.00,,40.00,,30.00,35.00,,,35.00,35.00,35.00,1.09
Yes,,Carebeau Soy Milk Protein Body Cream (500ml) - Milk Protein,Carebeau,Body Lotion,Carebeau Soy Milk Protein Body Cream (500ml),Milk Protein,21,,37.00,38.00,35.00,28.00,37.00,27.53,"12 โหล แถม 1 โหล
50 โหล แถม 6 โหล
100 โหล แถม 15 โหล
รวมรายการกับ ครีมหาผิว วิตามินอี",15.00,3304.99.90,ครีมทาผิว,0.50,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-moisturizing,https://lh3.googleusercontent.com/d/1A53bpbXVnjxEVk9yr2bxKd0UtxDOqlr2,28.28,28.57,28.87,35.00,29.28,32.00,35.00,35.00,38.00,,32.00,,40.00,,30.00,35.00,,,35.00,35.00,35.00,1.09
Yes,,Carebeau Vitamin C Moisturizing Cream With Apricot Kernel Oil (500ml) - Vitamin C,Carebeau,Body Lotion,Carebeau Vitamin C Moisturizing Cream With Apricot Kernel Oil (500ml),Vitamin C,25,,37.00,38.00,35.00,28.00,37.00,27.53,"12 โหล แถม 1 โหล
50 โหล แถม 6 โหล
100 โหล แถม 15 โหล
รวมรายการกับ ครีมทาผิว วิตามินอี",15.00,3304.99.90,ครีมทาผิว,0.50,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-c-moisturizing,https://lh3.googleusercontent.com/d/1B99tWbHWNOIXAhYZaz1EelDLzkC-wY7f,28.28,28.57,28.87,35.00,29.28,32.00,35.00,35.00,38.00,,32.00,,40.00,,30.00,35.00,,,35.00,35.00,35.00,1.09
Yes,LTCB-600-17,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (600ml) - Pink,Carebeau,Body Lotion,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (600ml),Pink,,,59.00,53.00,53.00,48.00,59.00,53.10,"""ซื้อ 4 โหล ลดท้ายบิล 3%
ซื้อ 6 โหล ลดท้ายบิล 5%
ซื้อ 12 โหล ลดท้ายบิล 10%""",10.00,3304.99.90,ครีมทาผิว,0.60,8.620,22.5x41.2x25.5,22.50,41.20,25.50,0.024,12,"1,396","2,538",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-moisturizing,https://lh3.googleusercontent.com/d/17312MthjtK6pVwr85dCw7R2CsU9HHF71,53.00,53.00,53.00,,,,,,53.00,,,,,,,,,,,,,
Yes,LTCB-600-15,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (600ml) - White,Carebeau,Body Lotion,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (600ml),White,,,59.00,53.00,53.00,48.00,59.00,53.10,"""ซื้อ 4 โหล ลดท้ายบิล 3%
ซื้อ 6 โหล ลดท้ายบิล 5%
ซื้อ 12 โหล ลดท้ายบิล 10%""",10.00,3304.99.90,ครีมทาผิว,0.60,8.620,22.5x41.2x25.5,22.50,41.20,25.50,0.024,12,"1,396","2,538",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-moisturizing,https://lh3.googleusercontent.com/d/1WkgpsDfRIYVmLTb-vVFr-xKVNd66Xoic,53.00,53.00,53.00,,,,,,53.00,,,,,,,,,,,,,
Yes,LTCB-600-16,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (600ml) - Green,Carebeau,Body Lotion,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (600ml),Green,,,59.00,53.00,53.00,48.00,59.00,53.10,"""ซื้อ 4 โหล ลดท้ายบิล 3%
ซื้อ 6 โหล ลดท้ายบิล 5%
ซื้อ 12 โหล ลดท้ายบิล 10%""",10.00,3304.99.90,ครีมทาผิว,0.60,8.620,22.5x41.2x25.5,22.50,41.20,25.50,0.024,12,"1,396","2,538",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-moisturizing,https://lh3.googleusercontent.com/d/1BdrwJjMNOPYStcMr8XP7On6XLnBU_oJ0,53.00,53.00,53.00,,,,,,53.00,,,,,,,,,,,,,
No,,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (250ml) - Pink,Carebeau,Body Lotion,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (250ml),Pink,,,,,,,,,,,3304.99.90,ครีมทาผิว,0.25,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,,https://lh3.googleusercontent.com/d/,0.00,0.00,0.00,,18.00,,,,,,,,0.00,,,,,,,,,
No,,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (250ml) - White,Carebeau,Body Lotion,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (250ml),White,,,,,,,,,,,3304.99.90,ครีมทาผิว,0.25,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,,https://lh3.googleusercontent.com/d/,0.00,0.00,0.00,,18.00,,,,,,,,0.00,,,,,,,,,
No,,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (250ml) - Green,Carebeau,Body Lotion,Carebeau Vitamin E Moisturizing Cream With Apricot Kernel Oil (250ml),Green,,,,,,,,,,,3304.99.90,ครีมทาผิว,0.25,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,,https://lh3.googleusercontent.com/d/,0.00,0.00,0.00,,18.00,,,,,,,,0.00,,,,,,,,,
No,,Carebeau Soy Milk Protein Body Cream (250ml),Carebeau,Body Lotion,Carebeau Soy Milk Protein Body Cream (250ml),,,,,,,,,,,,3304.99.90,ครีมทาผิว,0.25,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,,https://lh3.googleusercontent.com/d/,0.00,0.00,0.00,,18.00,,,,,,,,0.00,,,,,,,,,
Yes,,Carebeau Vitamin E Milky Care (500ml) - Strawberry,Carebeau,Body Lotion,Carebeau Vitamin E Milky Care (500ml),Strawberry,24,24,37.00,43.00,40.00,34.00,37.00,33.30,"1.ซื้อ 15 โหลลดท้ายบิล 5%
2.ซื้อ 20 โหลลดท้ายบิล 8%
3.ซื้อ 25 โหลลดท้ายบิล 10%",10.00,3304.99.90,ครีมทาผิว,0.50,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-milky-care,https://lh3.googleusercontent.com/d/19o1g0VVRKwnqGkYa_NLrCzXhbgW7Q_Qn,34.34,34.69,35.05,40.00,40.00,30.68,40.00,,43.00,,38.00,,46.00,,40.00,40.00,,,,,,1.25
Yes,,Carebeau Vitamin E Milky Care (500ml) - Aloe vera,Carebeau,Body Lotion,Carebeau Vitamin E Milky Care (500ml),Aloe vera,#N/A,#N/A,37.00,43.00,40.00,34.00,37.00,33.30,"1.ซื้อ 15 โหลลดท้ายบิล 5%
2.ซื้อ 20 โหลลดท้ายบิล 8%
3.ซื้อ 25 โหลลดท้ายบิล 10%",10.00,3304.99.90,ครีมทาผิว,0.50,6.600,30x40x12.3,30.00,40.00,12.30,0.015,12,"2,235","3,939",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-milky-care,https://lh3.googleusercontent.com/d/19ofnUrHMQ0AKyX6AO6jY3j0pNj488aSz,34.34,34.69,35.05,40.00,40.00,30.68,40.00,,43.00,,38.00,,46.00,,40.00,40.00,,,,,,1.25
Yes,,Carebeau Ceramide Body Cream 250ml,Carebeau,Body Lotion,Carebeau Ceramide Body Cream 250ml,,#N/A,#N/A,74.00,63.00,63.00,60.00,74.00,66.60,"1.ซื้อ 4 โหล ได้รับส่วนลด 5% 
2.ซื้อ 8 โหล ได้รับส่วนลด  10%",10.00,3304.99.90,ครีมทาผิว,0.25,3.600,18.5x26.8x13.8,18.50,26.80,13.80,0.007,12,"4,823","7,222",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-10x-ceramide-body-cream,https://lh3.googleusercontent.com/d/1sfot3vrl6bwZDsB_SdxoSKfGWWN2t2T5,60.61,61.22,61.86,63.00,63.00,63.00,63.00,63.00,63.00,,63.00,,65.00,,63.00,63.00,,,63.00,63.00,63.00,1.96
Yes,,Carebeau Vitamin E 10X Body Cream 250ml,Carebeau,Body Lotion,Carebeau Vitamin E 10X Body Cream 250ml,,#N/A,#N/A,74.00,63.00,63.00,60.00,74.00,66.60,"1.ซื้อ 4 โหล ได้รับส่วนลด 5% 
2.ซื้อ 8 โหล ได้รับส่วนลด  10%",10.00,3304.99.90,ครีมทาผิว,0.25,3.600,18.5x26.8x13.8,18.50,26.80,13.80,0.007,12,"4,823","7,222",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-vitamin-e-10x-ceramide-body-cream,https://lh3.googleusercontent.com/d/1D0hnV_rHLa-SkRr7UVwKLPwqh_AO7a1v,60.61,61.22,61.86,63.00,63.00,63.00,63.00,63.00,63.00,,63.00,,65.00,,63.00,63.00,,,63.00,63.00,63.00,1.96
Yes,,Carebeau Spa Lightening Salt (700g) - Turmeric,Carebeau,Body Scrub,Carebeau Spa Lightening Salt (700g),Turmeric,27,30,34.00,36.00,33.00,30.00,34.00,31.28,"ซื้อ 1-3 โหล ราคา NET
ซื้อ 4 โหล ลด 3% / ซื้อ 12 โหล ลด 5% /ซื้อ 60 โหล ลด  8%",8.00,3304.99.90,เกลือขัดผิว,0.70,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-spa-lightening-salt-scrub,https://lh3.googleusercontent.com/d/1ARwvDe49aqxcQAM8AruGxsvgJXLHKBOL,30.30,30.61,30.93,32.00,31.80,29.70,32.00,26.50,36.00,,32.00,,34.00,34.00,32.00,33.00,,,33.00,28.00,33.00,
Yes,,Carebeau Spa Lightening Salt (700g) - Mixed Fruits,Carebeau,Body Scrub,Carebeau Spa Lightening Salt (700g),Mixed Fruits,30,30,34.00,36.00,33.00,30.00,34.00,31.28,"ซื้อ 1-3 โหล ราคา NET
ซื้อ 4 โหล ลด 3% / ซื้อ 12 โหล ลด 5% /ซื้อ 60 โหล ลด  8%",8.00,3304.99.90,เกลือขัดผิว,0.70,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-spa-lightening-salt-scrub,https://lh3.googleusercontent.com/d/1AolWKB83I7J3WQ1Erzh7UqrRhJbx9VtI,30.30,30.61,30.93,32.00,31.80,29.70,32.00,26.50,36.00,,32.00,,34.00,34.00,32.00,33.00,,,33.00,28.00,33.00,
Yes,,Carebeau Spa Lightening Salt (700g) - Tamarind,Carebeau,Body Scrub,Carebeau Spa Lightening Salt (700g),Tamarind,28,30,34.00,36.00,33.00,30.00,34.00,31.28,"ซื้อ 1-3 โหล ราคา NET
ซื้อ 4 โหล ลด 3% / ซื้อ 12 โหล ลด 5% /ซื้อ 60 โหล ลด  8%",8.00,3304.99.90,เกลือขัดผิว,0.70,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-spa-lightening-salt-scrub,https://lh3.googleusercontent.com/d/1AVo6AB7QIfetlgw--NGza1pL75CbwVNj,30.30,30.61,30.93,32.00,31.80,29.70,32.00,26.50,36.00,,32.00,,34.00,34.00,32.00,33.00,,,33.00,28.00,33.00,
Yes,,Carebeau Spa Lightening Salt (700g) - Tomato,Carebeau,Body Scrub,Carebeau Spa Lightening Salt (700g),Tomato,30,30,34.00,36.00,33.00,30.00,34.00,31.28,"ซื้อ 1-3 โหล ราคา NET
ซื้อ 4 โหล ลด 3% / ซื้อ 12 โหล ลด 5% /ซื้อ 60 โหล ลด  8%",8.00,3304.99.90,เกลือขัดผิว,0.70,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-spa-lightening-salt-scrub,https://lh3.googleusercontent.com/d/1ATkjP4juJlRQuKCCBhelE1-LgZtBHsga,30.30,30.61,30.93,32.00,31.80,29.70,32.00,26.50,36.00,,32.00,,34.00,34.00,32.00,33.00,,,33.00,28.00,33.00,
Yes,,Carebeau Spa Lightening Salt (700g) - Orange,Carebeau,Body Scrub,Carebeau Spa Lightening Salt (700g),Orange,28,30,34.00,36.00,33.00,30.00,34.00,31.28,"ซื้อ 1-3 โหล ราคา NET
ซื้อ 4 โหล ลด 3% / ซื้อ 12 โหล ลด 5% /ซื้อ 60 โหล ลด  8%",8.00,3304.99.90,เกลือขัดผิว,0.70,9.500,29.7x38.8x11.5,29.70,38.80,11.50,0.013,12,"2,490","2,736",,,,https://www.carebeau-enjoy.com/menu-items/carebeau-spa-lightening-salt-scrub,https://lh3.googleusercontent.com/d/1AdiYo4p0OB-2UAIbWv-K43jP80SH3a4O,30.30,30.61,30.93,32.00,31.80,29.70,32.00,26.50,36.00,,32.00,,34.00,34.00,32.00,33.00,,,33.00,28.00,33.00,
